Project,BugID,File,Line,Approx,Reason
Cli,22b,PosixParser.java,149,False,live_line_never_executed
Cli,22b,PosixParser.java,184,False,live_line_never_executed
Cli,22b,PosixParser.java,188,True,dead_code_never_executed
Cli,22b,PosixParser.java,211,True,dead_code_never_executed
Cli,22b,PosixParser.java,243,False,live_line_never_executed
Cli,23b,HelpFormatter.java,833,False,live_line_never_executed
Cli,23b,HelpFormatter.java,835,False,live_line_never_executed
Cli,24b,HelpFormatter.java,826,False,live_line_never_executed
Cli,21b,WriteableCommandLine.java,102,True,dead_code_never_executed
Cli,21b,WriteableCommandLine.java,110,True,dead_code_never_executed
Cli,21b,WriteableCommandLineImpl.java,51,True,dead_code_never_executed
Cli,21b,WriteableCommandLineImpl.java,63,True,dead_code_never_executed
Cli,21b,WriteableCommandLineImpl.java,65,True,dead_code_never_executed
Cli,21b,WriteableCommandLineImpl.java,66,True,dead_code_never_executed
Cli,21b,WriteableCommandLineImpl.java,234,True,dead_code_never_executed
Cli,21b,WriteableCommandLineImpl.java,235,True,dead_code_never_executed
Cli,21b,WriteableCommandLineImpl.java,243,True,dead_code_never_executed
Cli,21b,WriteableCommandLineImpl.java,246,True,dead_code_never_executed
Cli,21b,GroupImpl.java,514,True,dead_code_never_executed
Cli,26b,OptionBuilder.java,348,True,dead_code_never_executed
Cli,26b,OptionBuilder.java,359,True,dead_code_never_executed
Cli,26b,OptionBuilder.java,361,True,dead_code_never_executed
Cli,29b,Util.java,66,False,live_line_never_executed
Cli,29b,Util.java,68,False,live_line_never_executed
Cli,30b,DefaultParser.java,150,False,live_line_never_executed
Cli,30b,DefaultParser.java,152,False,live_line_never_executed
Cli,30b,DefaultParser.java,155,True,dead_code_never_executed
Cli,30b,DefaultParser.java,156,True,dead_code_never_executed
Cli,30b,Parser.java,268,True,dead_code_never_executed
Cli,30b,Parser.java,269,True,dead_code_never_executed
Cli,32b,HelpFormatter.java,937,False,live_line_never_executed
Cli,32b,HelpFormatter.java,939,False,live_line_never_executed
Cli,32b,HelpFormatter.java,941,False,live_line_never_executed
Cli,33b,HelpFormatter.java,900,True,dead_code_never_executed
Cli,33b,HelpFormatter.java,901,True,dead_code_never_executed
Cli,33b,HelpFormatter.java,902,True,dead_code_never_executed
Cli,35b,Options.java,240,True,dead_code_never_executed
Cli,34b,Option.java,72,False,live_line_never_executed
Cli,37b,DefaultParser.java,305,True,dead_code_never_executed
Cli,38b,DefaultParser.java,312,True,dead_code_never_executed
Cli,39b,TypeHandler.java,234,True,dead_code_never_executed
Cli,36b,OptionGroup.java,22,False,live_line_never_executed
Cli,36b,OptionGroup.java,24,True,dead_code_never_executed
Cli,36b,Options.java,24,False,live_line_never_executed
Codec,13b,StringUtils.java,70,True,dead_code_never_executed
Codec,13b,DoubleMetaphone.java,22,True,dead_code_never_executed
Codec,1b,Metaphone.java,88,False,live_line_never_executed
JacksonXml,2b,XmlTokenStream.java,62,True,dead_code_never_executed
JacksonXml,2b,XmlTokenStream.java,324,True,dead_code_never_executed
JacksonXml,2b,XmlTokenStream.java,327,True,dead_code_never_executed
JacksonXml,2b,XmlTokenStream.java,340,True,dead_code_never_executed
JacksonXml,2b,XmlTokenStream.java,506,True,dead_code_never_executed
JacksonXml,6b,ToXmlGenerator.java,843,True,dead_code_never_executed
JacksonXml,6b,ToXmlGenerator.java,844,True,dead_code_never_executed
JacksonXml,6b,ToXmlGenerator.java,845,True,dead_code_never_executed
JacksonXml,6b,ToXmlGenerator.java,846,True,dead_code_never_executed
JacksonXml,6b,ToXmlGenerator.java,847,True,dead_code_never_executed
JacksonXml,6b,ToXmlGenerator.java,848,True,dead_code_never_executed
JacksonXml,6b,ToXmlGenerator.java,849,True,dead_code_never_executed
JacksonXml,6b,ToXmlGenerator.java,851,True,dead_code_never_executed
JacksonXml,6b,ToXmlGenerator.java,866,True,dead_code_never_executed
JacksonXml,6b,ToXmlGenerator.java,867,True,dead_code_never_executed
